Formatted address: 3210 Rosewood Ave, Los Angeles, CA 90066, USA
Coordinates (latitude, longitude): (34.011461, -118.451329)
Elevation: (meters AMSL) 34.98878860473633	(feet): 114.792614

Time sequence:
Start: 2010, 06, 10, 00, 00
Stop: 2010, 06, 11, 00, 00
Frequency: 10 min

Ephemeris:
                               azimuth      zenith
2010-06-10 21:20:00-06:00    0.000000    0.000000    0.000000   -0.000000
2010-06-10 21:30:00-06:00    0.000000    0.000000    0.000000   -0.000000
2010-06-10 21:40:00-06:00    0.000000    0.000000    0.000000   -0.000000
2010-06-10 21:50:00-06:00    0.000000    0.000000    0.000000   -0.000000
2010-06-10 22:00:00-06:00    0.000000    0.000000    0.000000   -0.000000
2010-06-10 22:10:00-06:00    0.000000    0.000000    0.000000   -0.000000
2010-06-10 22:20:00-06:00    0.000000    0.000000    0.000000   -0.000000
2010-06-10 22:30:00-06:00    0.000000    0.000000    0.000000   -0.000000
2010-06-10 22:40:00-06:00    0.000000    0.000000    0.000000   -0.000000
2010-06-10 22:50:00-06:00    0.000000    0.000000    0.000000   -0.000000
2010-06-10 23:00:00-06:00    0.000000    0.000000    0.000000   -0.000000
2010-06-10 23:10:00-06:00    0.000000    0.000000    0.000000   -0.000000
2010-06-10 23:20:00-06:00    0.000000    0.000000    0.000000   -0.000000
2010-06-10 23:30:00-06:00    0.000000    0.000000    0.000000   -0.000000
2010-06-10 23:40:00-06:00    0.000000    0.000000    0.000000   -0.000000
2010-06-10 23:50:00-06:00    0.000000    0.000000    0.000000   -0.000000
2010-06-11 00:00:00-06:00    0.000000    0.000000    0.000000   -0.000000

